5.021303 0.051386 5.211578e-03 5.213499e-05 
5.124075 0.051386 5.230133e-03 5.213499e-05 
5.228950 0.052438 5.367113e-03 4.995368e-05 
5.335972 0.053511 5.240150e-03 5.245545e-05 
5.445184 0.054606 5.228372e-03 5.214879e-05 
5.556631 0.055724 5.192287e-03 5.661989e-05 
5.670359 0.056864 5.197011e-03 5.658874e-05 
5.786415 0.058028 5.135778e-03 5.716413e-05 
5.904847 0.059216 5.190500e-03 5.213299e-05 
6.025702 0.060428 5.146200e-03 4.974607e-05 
6.149031 0.061664 5.211803e-03 5.115808e-05 
6.274884 0.062927 5.143645e-03 4.908813e-05 
6.403313 0.064214 5.286010e-03 5.170794e-05 
6.534370 0.065529 5.261711e-03 5.757388e-05 
6.668110 0.066870 5.341266e-03 6.252988e-05 
6.804588 0.068239 5.127669e-03 6.309403e-05 
6.943858 0.069635 5.327918e-03 6.014298e-05 
7.085979 0.071060 5.178259e-03 6.231532e-05 
7.231009 0.072515 5.333715e-03 6.062727e-05 
7.379007 0.073999 5.204016e-03 6.077853e-05 
7.530034 0.075514 5.278409e-03 6.466036e-05 
7.684152 0.077059 5.190001e-03 6.637518e-05 
7.841425 0.078636 5.272261e-03 6.944225e-05 
8.001916 0.080246 5.299253e-03 7.179419e-05 
8.165693 0.081888 5.259519e-03 7.281184e-05 
8.332821 0.083564 5.253522e-03 7.214785e-05 
8.503370 0.085275 5.167089e-03 7.410496e-05 
8.677410 0.087020 5.190779e-03 7.322622e-05 
8.855011 0.088801 5.128171e-03 7.539536e-05 
9.036248 0.090618 5.079300e-03 7.765011e-05 
9.221194 0.092473 5.345366e-03 8.005183e-05 
9.409926 0.094366 5.242395e-03 8.492557e-05 
9.602520 0.096297 5.356616e-03 8.616812e-05 
9.799056 0.098268 5.122742e-03 9.175317e-05 
9.999615 0.100279 5.228339e-03 9.936549e-05 
10.204278 0.102332 5.127113e-03 1.074452e-04 
10.413131 0.104426 5.113923e-03 1.300715e-04 
10.626258 0.106564 5.117357e-03 1.520976e-04 
10.843747 0.108745 5.250045e-03 1.849913e-04 
11.065687 0.110970 5.539235e-03 2.302322e-04 
11.292170 0.113241 4.992394e-03 2.667766e-04 
11.523289 0.115559 5.214795e-03 3.156944e-04 
11.759137 0.117924 5.130525e-03 3.865977e-04 
11.999813 0.120338 4.895276e-03 3.865977e-04 
